Vendor,Month,Year,PO#,Invoice Date,Invoice#, total Invoice Amt ,TRS,Project, Amount ,Cost Centre,Order#,Dept
vendor 1005,Jan,2023,4501240016,2023-01-31,23.01.35," $23,598.75 ",SDS7089423,Civil Legal Billing System - Scoping," $6,122.50 ",171318,300007265,JUS
vendor 1005,Jan,2023,4501240016,2023-01-31,23.01.35," $23,598.75 ",SDS7090248,M3P Vitality Upgrade - Implementation Phase - PDO-245," $1,705.00 ",195006,300007300,JUS
vendor 1005,Jan,2023,4501255232,2023-01-31,23.01.39," $21,315.00 ",SDS7090314,PDO-272 - SAMIN Business Intelligence Application - Scoping," $1,925.00 ",171293,930092092,FAM
vendor 1005,Jan,2023,4501255232,2023-01-31,23.01.39," $21,315.00 ",SDS7090268,PDO-253 - ESD Transformation Consultation - Implementation," $1,680.00 ",171297,930092084,CC
vendor 1005,Jan,2023,4501255232,2023-01-31,23.01.39," $21,315.00 ",SDS7089160,Grants Portal - Scoping, $560.00 ,215347,300007269,MR
vendor 1006,Jan ,2023,4501247335B,2023-01-31,23.01.44," $17,508.75 ",SDS7089109,WSH LINK Replacement - D&I," $7,273.75 ",165239,300007147,FIN
vendor 1006,Jan ,2023,4501247335B,2023-01-31,23.01.44," $17,508.75 ",SDS7090465,PMO-427 - CRM Salesforce - Scoping," $2,990.00 ",190635,300007706,EDT
vendor 1006,Jan ,2023,4501247335B,2023-01-31,23.01.44," $17,508.75 ",SDS7090105,Courts Video Conferencing Enhancements - Scoping (PDO-203)," $3,795.00 ",195403,300007217,JUS
vendor 1005,Jan,2023,4501248698,2023-01-31,23.01.45," $16,838.75 ",CIO7080621,Procurement - Services," $16,838.75 ",171318,930092701,BTT
vendor 1005,Jan,2023,4501256862,2023-01-31,23.01.47," $19,792.50 ",SDS7090355,PDO-293 - Provincial Student Information System - Scoping," $17,062.50 ",140010,300007403,EDU
vendor 1005,Jan,2023,4501256862,2023-01-31,23.01.47," $19,792.50 ",SDS7090321,PDO-276 - PGT Trust Accounting System Replacement," $2,730.00 ",171293,930092094,FIN
vendor 1005,Jan,2023,4501243096,2023-01-31,23.01.51," $13,702.50 ",SDS7090355,PDO-293 - Provincial Student Information System - Scoping," $13,702.50 ",140010,300007403,EDU
vendor 1005,Jan,2023,4501269613,2023-01-31,23.01.53," $15,225.00 ",SDS7090363,PDO-296 - SAP - ERP Modernization - Scoping," $15,225.00 ",171225,100013663,CEN
vendor 1005,Jan,2023,4501286269,2023-01-31,23.01.54," $22,002.50 ",SDS7090450,PMO-420-Student Aid Backend Intregration-Implementation," $12,902.50 ",140548,300007699,EDT
vendor 1005,Jan,2023,4501286209,2023-01-31,23.01.55," $19,031.25 ",CIO7090054,Microsoft 365 Project - Phase 2 (PDO-202)," $19,031.25 ",171225,930088172,BTT
vendor 1005,Jan,2023,4501235210,2023-01-31,23.01.59," $17,508.75 ",SDS7090230,PDO-238 - Animal Welfare Case Management System - Scoping," $3,478.75 ",110889,300007263,ARD
vendor 1005,Jan,2023,4501235210,2023-01-31,23.01.59," $17,508.75 ",SDS7090342,PDO-287- FIPPA Solution Updated - Scoping," $3,277.50 ",165155,165155,FIN
vendor 1005,Jan,2023,4501235210,2023-01-31,23.01.59," $17,508.75 ",SDS7090393,PDO-286 - Vital Statistics Online Registration of Vital Events - Scoping, $690.00 ,171293,100014208,FIN
vendor 1005,Jan,2023,4501235210,2023-01-31,23.01.59," $17,508.75 ",SDS7090373,PDO-297 - Appointment Scheduling/ Booking - Scoping," $1,265.00 ",171318,300007461,EDJ
vendor 1005,Jan,2023,4501235210,2023-01-31,23.01.59," $17,508.75 ",SDS7090455,PMO-424 - COVID Genomics Consult - Scoping," $1,552.50 ",175521,300007704,HSAL
vendor 1005,Jan,2023,4501248366,2023-01-31,23.01.64," $17,297.50 ",SDS7081277,SFA SFAIS Enhancements," $17,297.50 ",250163,300007174,EDT
vendor 1005,Jan,2023,4501241575,2023-01-31,23.01.97," $17,508.75 ",SDS7090451,PMO-421-Direct Deposit Payments to Landlord for EIA Clients -  Implementation," $1,581.25 ",165127,300007702,FIN
vendor 1005,Jan,2023,4501247333,2023-01-31,23.01.98," $19,031.25 ",SDS7090157,MIRA Vitality Replacement - PDO-125," $2,343.75 ",135150,930092122,SCH
vendor 1005,Jan,2023,4501247333,2023-01-31,23.01.98," $19,031.25 ",SDS7090239,PRISM Phase 1 Implementation Project - PDO242," $3,312.50 ",171194,300007261,JUS
vendor 1005,Jan,2023,4501247333,2023-01-31,23.01.98," $19,031.25 ",SDS7090314,PDO-272 - SAMIN Business Intelligence Application - Scoping," $4,062.50 ",171293,930092092,FAM
vendor 1005,Jan,2023,4501247333,2023-01-31,23.01.98," $19,031.25 ",SDS7090466,PMO-428 - Strat Planning Alignment - Business SW - Scoping," $4,375.00 ",175243,300007707,HSAL
vendor 1005,Feb,2023,4501248366,2023-02-28,23.02.15," $17,792.50 ",SDS7081277,SFA SFAIS Enhancements," $17,792.50 ",250163,300007174,EDT
vendor 1005,Feb,2023,4501256256,2023-02-28,23.02.17," $14,355.00 ",SDS7090297,PDO-261 - LEG Service Harmonization - Scoping," $14,355.00 ",171225,100013089,BTT
vendor 1005,Feb,2023,4501269968,2023-02-28,23.02.25," $19,683.75 ",SDS7090310,PDO-265 - Fishery Management System - Scoping," $2,030.00 ",171293,930092082,ARD
vendor 1005,Feb,2023,4501269968,2023-02-28,23.02.25," $19,683.75 ",SDS7090322,PDO-278 - Chief Medical Examiner System Upgrade Replace - Scoping," $3,190.00 ",171293,930092095,JUS
vendor 1005,Feb,2023,4501269968,2023-02-28,23.02.25," $19,683.75 ",SDS7090320,PDO-277 - LES Replacement and Online Portal - Scoping, $362.50 ,171293,930092096,JUS
vendor 1005,Feb,2023,4501269968,2023-02-28,23.02.25," $19,683.75 ",SDS7090268,PDO-253 - ESD Transformation Consultation - Implementation," $8,410.00 ",171297,930092084,CC
vendor 1005,Feb,2023,4501269968,2023-02-28,23.02.25," $19,683.75 ",SDS7089423,Civil Legal Billing System - Scoping," $5,401.25 ",171318,300007265,JUS
vendor 1005,Feb,2023,4501269968,2023-02-28,23.02.25," $19,683.75 ",SDS7090465,PMO-427 - CRM Salesforce - Scoping, $290.00 ,190635,300007706,EDT
vendor 1005,Feb,2023,4501255232,2023-02-28,23.02.30," $19,285.00 ",SDS7090314,PDO-272 - SAMIN Business Intelligence Application - Scoping," $1,540.00 ",171293,930092092,FAM
vendor 1005,Feb,2023,4501255232,2023-02-28,23.02.30," $19,285.00 ",SDS7090268,PDO-253 - ESD Transformation Consultation - Implementation," $1,680.00 ",171297,930092084,CC
vendor 1005,Feb,2023,4501255232,2023-02-28,23.02.30," $19,285.00 ",SDS7089160,Grants Portal - Scoping, $560.00 ,215347,300007269,MR
vendor 1005,Feb,2023,4501286270,2023-02-28,23.02.32," $17,907.50 ",SDS7090211,Migrate Posse Client Server into Winchestor Version - PDO-231," $4,940.00 ",165155,300007058,FIN
vendor 1005,Feb,2023,4501269613,2023-02-28,23.02.34," $13,775.00 ",SDS7090363,PDO-296 - SAP - ERP Modernization - Scoping," $13,775.00 ",171225,100013663,CEN
vendor 1005,Feb,2023,4501235210,2023-02-28,23.02.37," $15,841.25 ",SDS7090230,PDO-238 - Animal Welfare Case Management System - Scoping," $1,293.75 ",110889,300007263,ARD
vendor 1005,Feb,2023,4501235210,2023-02-28,23.02.37," $15,841.25 ",SDS7090342,PDO-287- FIPPA Solution Updated - Scoping," $3,507.50 ",165155,165155,FIN
vendor 1005,Feb,2023,4501235210,2023-02-28,23.02.37," $15,841.25 ",SDS7090393,PDO-286 - Vital Statistics Online Registration of Vital Events - Scoping, $862.50 ,171293,100014208,FIN
vendor 1005,Feb,2023,4501235210,2023-02-28,23.02.37," $15,841.25 ",SDS7090373,PDO-297 - Appointment Scheduling/ Booking - Scoping," $2,070.00 ",171318,300007461,EDJ
vendor 1005,Feb,2023,4501269971,2023-02-28,23.02.39," $21,351.25 ",SDS7090230,PDO-238 - Animal Welfare Case Management System - Scoping," $2,557.50 ",110889,300007263,ARD
vendor 1005,Feb,2023,4501269971,2023-02-28,23.02.39," $21,351.25 ",SDS7090153,PDO-218 - Archaeological Database and Records - Scoping, $465.00 ,135072,300007233,SCH
vendor 1005,Feb,2023,4501269971,2023-02-28,23.02.39," $21,351.25 ",SDS7090342,PDO-287- FIPPA Solution Updated - Scoping," $5,463.75 ",165155,165155,FIN
vendor 1005,Feb,2023,4501269971,2023-02-28,23.02.39," $21,351.25 ",SDS7090393,PDO-286 - Vital Statistics Online Registration of Vital Events - Scoping," $1,162.50 ",171293,100014208,FIN
vendor 1005,Feb,2023,4501269971,2023-02-28,23.02.39," $21,351.25 ",SDS7090311,PDO-266 - Decision Support System for Animal Emergencies - Scoping, $813.75 ,171293,930092081,ARD
vendor 1005,Feb,2023,4501269971,2023-02-28,23.02.39," $21,351.25 ",SDS7090321,PDO-276 - PGT Trust Accounting System Replacement, $232.50 ,171293,930092094,FIN
vendor 1005,Feb,2023,4501269971,2023-02-28,23.02.39," $21,351.25 ",SDS7090320,PDO-277 - LES Replacement and Online Portal - Scoping, $387.50 ,171293,930092096,JUS
vendor 1005,Feb,2023,4501269971,2023-02-28,23.02.39," $21,351.25 ",SDS7090323,PDO-280 - Victim of Crime Compensation Application Replacement - Scoping," $1,511.25 ",171293,930092098,JUS
vendor 1005,Feb,2023,4501269971,2023-02-28,23.02.39," $21,351.25 ",SDS7090191,Student Records Management System - PDO-228," $1,937.50 ",215748,300007509,MR
vendor 1005,Feb,2023,4501247333,2022-02-28,23.02.40," $17,218.75 ",SDS7090157,MIRA Vitality Replacement - PDO-125," $1,593.75 ",135150,930092122,SCH
vendor 1005,Feb,2023,4501247333,2022-02-28,23.02.40," $17,218.75 ",SDS7090239,PRISM Phase 1 Implementation Project - PDO242," $3,937.50 ",171194,300007261,JUS
vendor 1005,Feb,2023,4501247333,2022-02-28,23.02.40," $17,218.75 ",SDS7090314,PDO-272 - SAMIN Business Intelligence Application - Scoping," $3,437.50 ",171293,930092092,FAM
vendor 1005,Feb,2023,4501247333,2022-02-28,23.02.40," $17,218.75 ",SDS7090466,PMO-428 - Strat Planning Alignment - Business SW - Scoping," $3,625.00 ",175243,300007707,HSAL
vendor 1005,Feb,2023,4501240016,2023-02-28,23.02.44," $21,351.25 ",SDS7090393,PDO-286 - Vital Statistics Online Registration of Vital Events - Scoping," $7,440.00 ",171293,100014208,FIN
vendor 1005,Feb,2023,4501240016,2023-02-28,23.02.44," $21,351.25 ",SDS7090327,PDO-283 - TraCS - Fire Investigation RMS - Scoping," $4,650.00 ",171293,930092121,MR
vendor 1005,Feb,2023,4501240016,2023-02-28,23.02.44," $21,351.25 ",SDS7089423,Civil Legal Billing System - Scoping," $1,898.75 ",171318,300007265,JUS
vendor 1043,Dec,2022,4501259802,2023-01-16,23.02.44," $18,161.00 ",CIO7080641,Enterprise Architecture," $18,161.00 ",171318,930092584,BTT
vendor 1005,Feb,2023,4501240016,2023-02-28,23.02.44," $21,351.25 ",SDS7090248,M3P Vitality Upgrade - Implementation Phase - PDO-245," $1,162.50 ",195006,300007300,JUS
vendor 1006,Feb,2023,4501247335B,2023-02-28,23.02.50," $15,841.25 ",SDS7089109,WSH LINK Replacement - D&I," $5,261.25 ",165239,300007147,FIN
vendor 1006,Feb,2023,4501247335B,2023-02-28,23.02.50," $15,841.25 ",SDS7090465,PMO-427 - CRM Salesforce - Scoping," $3,105.00 ",190635,300007706,EDT
vendor 1006,Feb,2023,4501247335B,2023-02-28,23.02.50," $15,841.25 ",SDS7090105,Courts Video Conferencing Enhancements - Scoping (PDO-203)," $3,105.00 ",195403,300007217,JUS
vendor 1005,Feb,2023,4501236717C,2023-02-28,23.02.60," $16,672.50 ",SDS7090363,PDO-296 - SAP - ERP Modernization - Scoping," $16,672.50 ",171225,100013663,CEN
vendor 1005,Feb,2023,4501256862,2023-02-28,23.02.61," $17,907.50 ",SDS7090355,PDO-293 - Provincial Student Information System - Scoping," $15,437.50 ",140010,300007403,EDU
vendor 1005,Feb,2023,4501256862,2023-02-28,23.02.61," $17,907.50 ",SDS7090321,PDO-276 - PGT Trust Accounting System Replacement," $2,470.00 ",171293,930092094,FIN
vendor 1005,Feb,2023,4501286209,2023-02-28,23.02.85," $17,218.75 ",CIO7090054,Microsoft 365 Project - Phase 2 (PDO-202)," $17,218.75 ",171225,930088172,BTT
vendor 1005,Feb,2023,4501248698,2023-02-28,23.02.87," $15,603.75 ",CIO7080621,Procurement - Services," $15,603.75 ",171318,930092701,BTT
vendor 1005,Feb,2023,4501286269,2023-02-28,23.02.93," $18,947.50 ",SDS7090450,PMO-420-Student Aid Backend Intregration-Implementation," $11,017.50 ",140548,300007699,EDT
vendor 1005,Feb,2023,4501256255,2023-02-28,23.02.95," $9,787.50 ",SDS7090355,PDO-293 - Provincial Student Information System - Scoping," $9,787.50 ",140010,300007403,EDU
vendor 1005,Feb,2023,4501285421,2023-02-28,23.02.95," $1,667.50 ",SDS7090384,DTS–SAP PMO-302 Human Capital Management - ERP Modernization," $1,667.50 ",171225,100014211,CEN
vendor 1005,Mar,2023,4501247333,2023-03-31,23.03.08," $18,125.00 ",SDS7090157,MIRA Vitality Replacement - PDO-125," $4,531.25 ",135150,930092122,SCH
vendor 1005,Mar,2023,4501247333,2023-03-31,23.03.08," $18,125.00 ",SDS7090239,PRISM Phase 1 Implementation Project - PDO242," $3,406.25 ",171194,300007261,JUS
vendor 1005,Mar,2023,4501247333,2023-03-31,23.03.08," $18,125.00 ",SDS7090314,PDO-272 - SAMIN Business Intelligence Application - Scoping," $2,187.50 ",171293,930092092,FAM
vendor 1005,Mar,2023,4501247333,2023-03-31,23.03.08," $18,125.00 ",SDS7090466,PMO-428 - Strat Planning Alignment - Business SW - Scoping," $3,375.00 ",175243,300007707,HSAL
vendor 1005,Mar,2023,4501285421,2023-03-31,23.03.26," $19,176.25 ",SDS7090384,DTS–SAP PMO-302 Human Capital Management - ERP Modernization," $19,176.25 ",171225,100014211,CEN
vendor 1005,Mar,2023,4501240016,2023-03-31,23.03.29," $25,846.25 ",CIO7090054,Microsoft 365 Project - Phase 2 (PDO-202)," $5,657.50 ",171225,930088172,BTT
vendor 1005,Mar,2023,4501240016,2023-03-31,23.03.29," $25,846.25 ",SDS7090393,PDO-286 - Vital Statistics Online Registration of Vital Events - Scoping," $8,641.25 ",171293,100014208,FIN
vendor 1005,Mar,2023,4501240016,2023-03-31,23.03.29," $25,846.25 ",SDS7090327,PDO-283 - TraCS - Fire Investigation RMS - Scoping," $6,665.00 ",171293,930092121,MR
vendor 1005,Mar,2023,4501240016,2023-03-31,23.03.29," $25,846.25 ",SDS7089423,Civil Legal Billing System - Scoping," $1,550.00 ",171318,300007265,JUS
vendor 1005,Mar,2023,4501240016,2023-03-31,23.03.29," $25,846.25 ",SDS7090248,M3P Vitality Upgrade - Implementation Phase - PDO-245," $1,123.75 ",195006,300007300,JUS
vendor 1005,Mar,2023,4501240016,2023-03-31,23.03.29," $25,846.25 ",SDS7090194,Flexible Data Management Application Assessment Report-PDO-230, $775.00 ,215747,300007059,MR
vendor 1005,Mar,2023,4501256256,2023-03-31,23.03.32," $18,342.50 ",SDS7090297,PDO-261 - LEG Service Harmonization - Scoping," $18,342.50 ",171225,100013089,BTT
vendor 1005,Mar,2023,4501269612,2023-03-31,23.03.36," $23,345.00 ",SDS7090363,PDO-296 - SAP - ERP Modernization - Scoping," $3,045.00 ",171225,100013663,CEN
vendor 1005,Mar,2023,4501269612,2023-03-31,23.03.36," $23,345.00 ",SDS7090380,DTS–SAP PMO-300 Procurement - ERP Modernization," $20,300.00 ",171225,100014209,CEN
vendor 1005,Mar,2023,4501269968,2023-03-31,23.03.38," $23,888.75 ",SDS7090310,PDO-265 - Fishery Management System - Scoping," $4,640.00 ",171293,930092082,ARD
vendor 1005,Mar,2023,4501269968,2023-03-31,23.03.38," $23,888.75 ",SDS7090322,PDO-278 - Chief Medical Examiner System Upgrade Replace - Scoping," $3,190.00 ",171293,930092095,JUS
vendor 1005,Mar,2023,4501269968,2023-03-31,23.03.38," $23,888.75 ",SDS7090320,PDO-277 - LES Replacement and Online Portal - Scoping, $290.00 ,171293,930092096,JUS
vendor 1005,Mar,2023,4501269968,2023-03-31,23.03.38," $23,888.75 ",SDS7090268,PDO-253 - ESD Transformation Consultation - Implementation," $10,621.25 ",171297,930092084,CC
vendor 1005,Mar,2023,4501269968,2023-03-31,23.03.38," $23,888.75 ",SDS7089423,Civil Legal Billing System - Scoping," $5,147.50 ",171318,300007265,JUS
vendor 1005,Mar,2023,4501269971,2023-03-31,23.03.39," $19,103.75 ",SDS7090230,PDO-238 - Animal Welfare Case Management System - Scoping, $542.50 ,110889,300007263,ARD
vendor 1005,Mar,2023,4501269971,2023-03-31,23.03.39," $19,103.75 ",SDS7090342,PDO-287- FIPPA Solution Updated - Scoping," $4,533.75 ",165155,165155,FIN
vendor 1005,Mar,2023,4501269971,2023-03-31,23.03.39," $19,103.75 ",SDS7090393,PDO-286 - Vital Statistics Online Registration of Vital Events - Scoping, $775.00 ,171293,100014208,FIN
vendor 1005,Mar,2023,4501269971,2023-03-31,23.03.39," $19,103.75 ",SDS7090311,PDO-266 - Decision Support System for Animal Emergencies - Scoping," $2,983.75 ",171293,930092081,ARD
vendor 1005,Mar,2023,4501269971,2023-03-31,23.03.39," $19,103.75 ",SDS7090321,PDO-276 - PGT Trust Accounting System Replacement," $1,240.00 ",171293,930092094,FIN
vendor 1005,Mar,2023,4501269971,2023-03-31,23.03.39," $19,103.75 ",SDS7090320,PDO-277 - LES Replacement and Online Portal - Scoping, $155.00 ,171293,930092096,JUS
vendor 1005,Mar,2023,4501269971,2023-03-31,23.03.39," $19,103.75 ",SDS7090323,PDO-280 - Victim of Crime Compensation Application Replacement - Scoping," $2,170.00 ",171293,930092098,JUS
vendor 1005,Mar,2023,4501248698,2023-03-31,23.03.40," $18,382.50 ",CIO7080621,Procurement - Services," $18,382.50 ",171318,930092701,BTT
vendor 1005,Mar,2023,4501269613,2023-03-31,23.03.42," $16,675.00 ",SDS7090363,PDO-296 - SAP - ERP Modernization - Scoping," $16,675.00 ",171225,100013663,CEN
vendor 1005,Mar,2023,4501269613,2023-03-31,23.03.42," $16,675.00 ",SDS7090363,PDO-296 - SAP - ERP Modernization - Scoping," $16,675.00 ",171225,100013663,CEN
vendor 1005,Mar,2023,4501286704,2023-04-30,23.03.44," $10,875.00 ",SDS7089648,QE 2941 - Courts Modernization Implementation," $3,343.75 ",171194,300007183,JUS
vendor 1005,Mar,2023,4501286704,2023-04-30,23.03.44," $10,875.00 ",CIO7080610,Meetings - Misc," $3,625.00 ",171318,930092432,BTT
vendor 1005,Mar,2023,4501286704,2023-04-30,23.03.44," $10,875.00 ",SDS7090430,PMO-349 -  CRM System - Scoping," $1,062.50 ",215133,300007463,MR
vendor 1005,Mar,2023,4501247335B,2023-03-31,23.03.47," $19,176.25 ",SDS7089109,WSH LINK Replacement - D&I," $7,101.25 ",165239,300007147,FIN
vendor 1005,Mar,2023,4501247335B,2023-03-31,23.03.47," $19,176.25 ",SDS7090465,PMO-427 - CRM Salesforce - Scoping," $4,255.00 ",190635,300007706,EDT
vendor 1005,Mar,2023,4501247335B,2023-03-31,23.03.47," $19,176.25 ",SDS7090105,Courts Video Conferencing Enhancements - Scoping (PDO-203)," $3,795.00 ",195403,300007217,JUS
vendor 1005,Mar,2023,4501255232,2023-03-31,23.03.48," $23,345.00 ",SDS7090314,PDO-272 - SAMIN Business Intelligence Application - Scoping, $385.00 ,171293,930092092,FAM
vendor 1005,Mar,2023,4501255232,2023-03-31,23.03.48," $23,345.00 ",SDS7090268,PDO-253 - ESD Transformation Consultation - Implementation, $840.00 ,171297,930092084,CC
vendor 1005,Mar,2023,4501255232,2023-03-31,23.03.48," $23,345.00 ",CIO7080641,Enterprise Architecture," $5,985.00 ",171318,930092584,BTT
vendor 1005,Mar,2023,4501255232,2023-03-31,23.03.48," $23,345.00 ",SDS7089160,Grants Portal - Scoping, $280.00 ,215347,300007269,MR
vendor 1005,Mar,2023,4501256255,2023-03-31,23.03.49," $15,225.00 ",SDS7090355,PDO-293 - Provincial Student Information System - Scoping," $15,225.00 ",140010,300007403,EDU
vendor 1005,Mar,2023,4501286209,2023-03-31,23.03.50," $20,843.75 ",CIO7090054,Microsoft 365 Project - Phase 2 (PDO-202)," $20,843.75 ",171225,930088172,BTT
vendor 1005,Mar,2023,4501235210,2023-03-31,23.03.52," $19,176.25 ",SDS7090342,PDO-287- FIPPA Solution Updated - Scoping," $5,778.75 ",165155,165155,FIN
vendor 1005,Mar,2023,4501235210,2023-03-31,23.03.52," $19,176.25 ",SDS7090373,PDO-297 - Appointment Scheduling/ Booking - Scoping, $230.00 ,171318,300007461,EDJ
vendor 1005,Mar,2023,4501235210,2023-03-31,23.03.52," $19,176.25 ",SDS7090260,PDO-248-Inmate Trust Accounting System Replacement - Scoping, $287.50 ,195112,300007506,JUS
vendor 1005,Mar,2023,4501286270,2023-03-31,23.03.54," $21,677.50 ",SDS7090211,Migrate Posse Client Server into Winchestor Version - PDO-231," $11,732.50 ",165155,300007058,FIN
vendor 1005,Mar,2023,4501286269,2023-03-31,23.03.55," $21,677.50 ",SDS7090450,PMO-420-Student Aid Backend Intregration-Implementation," $12,707.50 ",140548,300007699,EDT
vendor 1005,Mar,2023,4501248366,2023-03-31,23.03.56," $17,902.50 ",SDS7081277,SFA SFAIS Enhancements," $17,902.50 ",250163,300007174,EDT
vendor 1005,Feb,2023,4501241575,2023-03-31,23.03.59," $15,841.25 ",SDS7090451,PMO-421-Direct Deposit Payments to Landlord for EIA Clients -  Implementation," $1,840.00 ",165127,300007702,FIN
vendor 1005,Mar,2023,4501241575,2023-03-31,23.03.60, $833.75 ,SDS7090451,PMO-421-Direct Deposit Payments to Landlord for EIA Clients -  Implementation, $115.00 ,165127,300007702,FIN
vendor 1005,Mar,2023,4501256862,2023-03-31,23.03.61," $21,677.50 ",SDS7090355,PDO-293 - Provincial Student Information System - Scoping," $17,387.50 ",140010,300007403,EDU
vendor 1005,Mar,2023,4501256862,2023-03-31,23.03.61," $21,677.50 ",SDS7090321,PDO-276 - PGT Trust Accounting System Replacement," $4,290.00 ",171293,930092094,FIN
vendor 1005,Mar,2023,4501286727,2023-03-31,23.03.62," $5,002.50 ",SDS7090380,DTS–SAP PMO-300 Procurement - ERP Modernization," $5,002.50 ",171225,100014209,CEN
vendor 1005,Mar,2023,4501236717C,2023-03-31,23.03.96," $18,900.00 ",SDS7090363,PDO-296 - SAP - ERP Modernization - Scoping," $18,900.00 ",171225,100013663,CEN
vendor 1005,Apr,2023,4501256256,2023-04-30,23.04.06," $14,355.00 ",SDS7090297,PDO-261 - LEG Service Harmonization - Scoping," $14,355.00 ",171225,100013089,BTT
vendor 1005,Apr,2023,4501247333,2023-04-30,23.04.12," $11,781.25 ",SDS7090157,MIRA Vitality Replacement - PDO-125," $3,250.00 ",135150,930092122,SCH
vendor 1005,Apr,2023,4501247333,2023-04-30,23.04.12," $11,781.25 ",SDS7090239,PRISM Phase 1 Implementation Project - PDO242," $1,687.50 ",171194,300007261,JUS
vendor 1005,Apr,2023,4501247333,2023-04-30,23.04.12," $11,781.25 ",SDS7090314,PDO-272 - SAMIN Business Intelligence Application - Scoping," $2,343.75 ",171293,930092092,FAM
vendor 1005,Apr,2023,4501247333,2023-04-30,23.04.12," $11,781.25 ",SDS7090466,PMO-428 - Strat Planning Alignment - Business SW - Scoping," $2,125.00 ",175243,300007707,HSAL
vendor 1005,Apr,2023,4501241575,2023-04-30,23.04.23," $15,007.50 ",SDS7090451,PMO-421-Direct Deposit Payments to Landlord for EIA Clients -  Implementation, $891.25 ,165127,300007702,FIN
vendor 1005,Apr,2023,4501241575,2023-04-30,23.04.23," $15,007.50 ",SDS7090309,PDO-267 - MOGWIS System Replacement - Scoping," $8,280.00 ",171293,930092083,ARD
vendor 1005,Apr,2023,4501269612,2023-04-30,23.04.36," $18,270.00 ",SDS7090380,DTS–SAP PMO-300 Procurement - ERP Modernization," $18,270.00 ",171225,100014209,CEN
vendor 1005,Apr,2023,4501240016,2023-04-30,23.04.37," $20,227.50 ",CIO7090054,Microsoft 365 Project - Phase 2 (PDO-202)," $10,036.25 ",171225,930088172,BTT
vendor 1005,Apr,2023,4501240016,2023-04-30,23.04.37," $20,227.50 ",SDS7090393,PDO-286 - Vital Statistics Online Registration of Vital Events - Scoping," $4,107.50 ",171293,100014208,FIN
vendor 1005,Apr,2023,4501240016,2023-04-30,23.04.37," $20,227.50 ",SDS7090327,PDO-283 - TraCS - Fire Investigation RMS - Scoping," $2,945.00 ",171293,930092121,MR
vendor 1005,Apr,2023,4501240016,2023-04-30,23.04.37," $20,227.50 ",SDS7089423,Civil Legal Billing System - Scoping, $310.00 ,171318,300007265,JUS
vendor 1005,Apr,2023,4501240016,2023-04-30,23.04.37," $20,227.50 ",SDS7090248,M3P Vitality Upgrade - Implementation Phase - PDO-245, $155.00 ,195006,300007300,JUS
vendor 1005,Apr,2023,4501240016,2023-04-30,23.04.37," $20,227.50 ",SDS7090194,Flexible Data Management Application Assessment Report-PDO-230," $1,085.00 ",215747,300007059,MR
vendor 1005,Apr,2023,4501240016,2023-04-30,23.04.37," $20,227.50 ",SDS7090457,PMO-425 - Companies Online 2008 SQL Server and Windows OS Upgrade - Implementation," $1,588.75 ",365600,300007697,FIN
vendor 1005,Apr,2023,4501285421,2023-04-30,23.04.40," $15,007.50 ",SDS7090384,DTS–SAP PMO-302 Human Capital Management - ERP Modernization," $15,007.50 ",171225,100014211,CEN
vendor 1005,Apr,2023,4501286270,2023-04-30,23.04.43," $16,965.00 ",SDS7090211,Migrate Posse Client Server into Winchestor Version - PDO-231," $6,760.00 ",165155,300007058,FIN
vendor 1005,Apr,2023,4501247335B,2023-04-30,23.04.44," $10,005.00 ",SDS7089109,WSH LINK Replacement - D&I," $1,955.00 ",165239,300007147,FIN
vendor 1005,Apr,2023,4501247335B,2023-04-30,23.04.44," $10,005.00 ",SDS7090465,PMO-427 - CRM Salesforce - Scoping," $2,760.00 ",190635,300007706,EDT
vendor 1005,Apr,2023,4501247335B,2023-04-30,23.04.44," $10,005.00 ",SDS7090105,Courts Video Conferencing Enhancements - Scoping (PDO-203)," $2,415.00 ",195403,300007217,JUS
vendor 1005,Apr,2023,4501286209,2023-04-30,23.04.49," $16,312.50 ",CIO7090054,Microsoft 365 Project - Phase 2 (PDO-202)," $16,312.50 ",171225,930088172,BTT
vendor 1005,Apr,2023,4501256255,2023-04-30,23.04.52," $13,050.00 ",SDS7090355,PDO-293 - Provincial Student Information System - Scoping," $13,050.00 ",140010,300007403,EDU
vendor 1005,Apr,2023,4501269968,2023-04-30,23.04.53," $18,922.50 ",SDS7089109,WSH LINK Replacement - D&I, $942.50 ,165239,300007147,FIN
vendor 1005,Apr,2023,4501269968,2023-04-30,23.04.53," $18,922.50 ",SDS7090310,PDO-265 - Fishery Management System - Scoping," $2,755.00 ",171293,930092082,ARD
vendor 1005,Apr,2023,4501269968,2023-04-30,23.04.53," $18,922.50 ",SDS7090322,PDO-278 - Chief Medical Examiner System Upgrade Replace - Scoping," $2,465.00 ",171293,930092095,JUS
vendor 1005,Apr,2023,4501269968,2023-04-30,23.04.53," $18,922.50 ",SDS7090268,PDO-253 - ESD Transformation Consultation - Implementation," $7,612.50 ",171297,930092084,CC
vendor 1005,Apr,2023,4501269968,2023-04-30,23.04.53," $18,922.50 ",SDS7089423,Civil Legal Billing System - Scoping," $4,060.00 ",171318,300007265,JUS
